ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 188, y = 181}, fillColor=java.awt.Color[r=181,g=230,b=29], borderColor=java.awt.Color[r=181,g=230,b=29], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 586, y = 449}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 585, y = 449}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 585, y = 448}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 585, y = 450}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 586, y = 457}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 588, y = 465}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 589, y = 471}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 590, y = 475}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 591, y = 477}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 592, y = 480}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 592, y = 481}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 593, y = 482}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 593, y = 483}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 594, y = 483}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 595, y = 483}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 597, y = 483}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 600, y = 481}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 603, y = 479}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 605, y = 475}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 608, y = 471}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 610, y = 466}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 612, y = 460}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 612, y = 456}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 613, y = 451}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 613, y = 447}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 613, y = 442}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 613, y = 440}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 613, y = 438}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 613, y = 436}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 613, y = 435}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 613, y = 441}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 613, y = 451}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 614, y = 459}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 615, y = 469}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 618, y = 478}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 619, y = 488}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 620, y = 496}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 621, y = 503}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 621, y = 510}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 622, y = 515}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 622, y = 518}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 622, y = 521}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 622, y = 523}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 622, y = 524}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 622, y = 525}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 622, y = 526}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 621, y = 526}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 619, y = 526}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 617, y = 526}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 615, y = 524}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 611, y = 521}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 609, y = 516}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 608, y = 512}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 607, y = 507}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 606, y = 503}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 606, y = 500}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 606, y = 497}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 607, y = 493}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 608, y = 488}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 612, y = 484}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 615, y = 480}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 618, y = 476}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 622, y = 474}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 625, y = 471}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 629, y = 469}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 631, y = 466}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 634, y = 465}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 637, y = 461}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 641, y = 459}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 643, y = 455}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 645, y = 451}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 647, y = 447}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 648, y = 444}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 650, y = 442}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 651, y = 439}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 651, y = 437}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 651, y = 434}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 652, y = 432}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 652, y = 430}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 652, y = 429}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 652, y = 427}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 652, y = 426}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 652, y = 425}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 652, y = 424}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 650, y = 424}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 647, y = 423}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 644, y = 423}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 641, y = 423}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 639, y = 423}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 638, y = 423}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 637, y = 423}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 636, y = 423}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 635, y = 424}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 635, y = 425}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 635, y = 426}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 635, y = 427}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 636, y = 427}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 636, y = 427}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 431}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 394, y = 430}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 393, y = 430}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 393, y = 431}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 393, y = 432}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 393, y = 433}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 393, y = 435}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 393, y = 439}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 393, y = 440}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 393, y = 441}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 394, y = 442}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 394, y = 443}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 394, y = 444}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 394, y = 445}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 394, y = 447}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 394, y = 448}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 449}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 450}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 451}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 452}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 453}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 454}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 455}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 456}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 457}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 458}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 459}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 460}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 461}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 462}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 463}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 464}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 465}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 466}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 467}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 395, y = 468}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 394, y = 469}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 393, y = 470}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 393, y = 471}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 392, y = 472}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 392, y = 473}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 392, y = 473}, fillColor=java.awt.Color[r=237,g=28,b=36], borderColor=java.awt.Color[r=237,g=28,b=36], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 753, y = 221}, fillColor=java.awt.Color[r=255,g=127,b=39], borderColor=java.awt.Color[r=255,g=127,b=39], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 753, y = 214}, fillColor=java.awt.Color[r=255,g=127,b=39], borderColor=java.awt.Color[r=255,g=127,b=39], borderWidth=10}
ShapeCircle{width=10, height=10, topLeft=ZPoint {x = 750, y = 201}, fillColor=java.awt.Color[r=255,g=127,b=39], borderColor=java.awt.Color[r=255,g=127,b=39], borderWidth=10}
